comune_code,comune_name,provincia,2019_total_pop,2021_total_pop,2024_total_pop,2026_total_pop,2019_0-4_male,2019_0-4_female,2019_5-9_male,2019_5-9_female,2019_10-14_male,2019_10-14_female,2019_15-19_male,2019_15-19_female,2019_20-24_male,2019_20-24_female,2019_25-29_male,2019_25-29_female,2019_30-34_male,2019_30-34_female,2019_35-39_male,2019_35-39_female,2019_40-44_male,2019_40-44_female,2019_45-49_male,2019_45-49_female,2019_50-54_male,2019_50-54_female,2019_55-59_male,2019_55-59_female,2019_60-64_male,2019_60-64_female,2019_65-69_male,2019_65-69_female,2019_70-74_male,2019_70-74_female,2019_75-79_male,2019_75-79_female,2019_80-84_male,2019_80-84_female,2019_85-89_male,2019_85-89_female,2019_90-94_male,2019_90-94_female,2019_95-99_male,2019_95-99_female,2019_100+_male,2019_100+_female,2021_0-4_male,2021_0-4_female,2021_5-9_male,2021_5-9_female,2021_10-14_male,2021_10-14_female,2021_15-19_male,2021_15-19_female,2021_20-24_male,2021_20-24_female,2021_25-29_male,2021_25-29_female,2021_30-34_male,2021_30-34_female,2021_35-39_male,2021_35-39_female,2021_40-44_male,2021_40-44_female,2021_45-49_male,2021_45-49_female,2021_50-54_male,2021_50-54_female,2021_55-59_male,2021_55-59_female,2021_60-64_male,2021_60-64_female,2021_65-69_male,2021_65-69_female,2021_70-74_male,2021_70-74_female,2021_75-79_male,2021_75-79_female,2021_80-84_male,2021_80-84_female,2021_85-89_male,2021_85-89_female,2021_90-94_male,2021_90-94_female,2021_95-99_male,2021_95-99_female,2021_100+_male,2021_100+_female,2024_0-4_male,2024_0-4_female,2024_5-9_male,2024_5-9_female,2024_10-14_male,2024_10-14_female,2024_15-19_male,2024_15-19_female,2024_20-24_male,2024_20-24_female,2024_25-29_male,2024_25-29_female,2024_30-34_male,2024_30-34_female,2024_35-39_male,2024_35-39_female,2024_40-44_male,2024_40-44_female,2024_45-49_male,2024_45-49_female,2024_50-54_male,2024_50-54_female,2024_55-59_male,2024_55-59_female,2024_60-64_male,2024_60-64_female,2024_65-69_male,2024_65-69_female,2024_70-74_male,2024_70-74_female,2024_75-79_male,2024_75-79_female,2024_80-84_male,2024_80-84_female,2024_85-89_male,2024_85-89_female,2024_90-94_male,2024_90-94_female,2024_95-99_male,2024_95-99_female,2024_100+_male,2024_100+_female,2026_0-4_male,2026_0-4_female,2026_5-9_male,2026_5-9_female,2026_10-14_male,2026_10-14_female,2026_15-19_male,2026_15-19_female,2026_20-24_male,2026_20-24_female,2026_25-29_male,2026_25-29_female,2026_30-34_male,2026_30-34_female,2026_35-39_male,2026_35-39_female,2026_40-44_male,2026_40-44_female,2026_45-49_male,2026_45-49_female,2026_50-54_male,2026_50-54_female,2026_55-59_male,2026_55-59_female,2026_60-64_male,2026_60-64_female,2026_65-69_male,2026_65-69_female,2026_70-74_male,2026_70-74_female,2026_75-79_male,2026_75-79_female,2026_80-84_male,2026_80-84_female,2026_85-89_male,2026_85-89_female,2026_90-94_male,2026_90-94_female,2026_95-99_male,2026_95-99_female,2026_100+_male,2026_100+_female
103056,Premia,Verbano-Cusio-Ossola,1112,1082,1100,1136,1.0791,1.0791,0.8094,1.0791,0.6295,0.9892,0.8094,0.8094,1.3489,1.0791,1.4388,1.259,1.4388,0.9892,1.7086,1.0791,1.4388,1.259,2.0683,1.5288,2.2482,2.0683,1.6187,2.0683,2.1583,1.7086,1.3489,1.6187,2.1583,1.259,0.9892,1.7986,1.259,1.0791,0.6295,0.8993,0.1799,0.8094,0.0,0.1799,25.3597,24.6403,0.8318,0.647,0.8318,1.2015,0.647,0.8318,0.8318,1.1091,0.8318,1.4787,1.756,0.7394,1.0166,1.5712,1.756,0.9242,1.2015,1.2939,2.1257,1.2015,2.4954,2.4954,1.4787,1.6636,2.2181,2.3105,1.4787,1.8484,2.5878,1.2015,1.0166,1.756,1.1091,1.2015,0.3697,1.1091,0.1848,0.3697,0.0,0.2773,24.7689,25.2311,0.7273,0.9091,0.7273,0.9091,0.8182,1.0,0.7273,1.0,0.7273,1.0909,1.2727,1.1818,1.5455,1.4545,1.0909,1.0909,1.6364,1.0909,1.3636,1.3636,2.1818,1.7273,2.2727,2.1818,1.6364,2.0909,2.0909,1.7273,1.4545,1.8182,2.2727,1.1818,0.7273,1.7273,1.0,1.1818,0.1818,0.5455,0.0,0.1818,24.4545,25.6364,0.9683,0.7042,0.6162,0.6162,0.9683,1.1444,0.5282,1.2324,0.8803,0.9683,0.7042,1.4085,1.8486,1.1444,1.0563,1.6725,1.6725,1.0563,1.6725,1.4085,2.0246,1.3204,2.3768,2.4648,1.7606,1.6725,2.0246,2.2887,1.2324,1.7606,2.3768,1.0563,0.8803,1.6725,0.7923,1.0563,0.088,0.6162,0.0,0.1761,24.4718,25.6162
103057,Premosello-Chiovenda,Verbano-Cusio-Ossola,3892,3712,3692,3728,0.6166,0.4625,0.6937,0.7708,1.0534,0.9764,1.3104,1.2076,1.3618,1.2076,1.2847,0.6937,0.9764,1.0021,1.2847,1.1305,1.4388,1.6187,2.3124,2.4923,2.4152,2.6465,2.1069,1.8499,1.4902,1.3875,1.4902,1.6701,1.3875,2.1069,1.4132,2.0298,0.8479,1.1562,0.2312,1.1305,0.1542,0.4882,0.0,0.1028,23.8695,26.1305,0.5388,0.4849,0.6735,0.7543,0.9698,0.9968,1.1584,0.9429,1.347,1.32,1.5625,0.8082,1.0237,0.9968,1.1584,1.0237,1.4278,1.3739,2.1552,2.1821,2.5323,2.667,2.236,2.0205,1.8588,1.6433,1.4009,1.6433,1.2931,2.1282,1.347,1.8858,0.9698,1.5086,0.2963,0.8351,0.1347,0.4849,0.0539,0.1616,24.1379,25.8621,0.4875,0.7313,0.6771,0.5688,0.8126,0.948,1.1376,1.1918,1.3543,1.2459,1.2189,1.2189,1.2189,0.7855,1.0022,1.1376,1.4355,1.1647,1.6793,1.6793,2.4648,2.6815,2.6002,2.6273,2.1127,1.9772,1.5439,1.3814,1.4085,1.7064,1.1647,2.0585,0.8938,1.7335,0.3521,0.8126,0.1625,0.3521,0.0813,0.1896,23.8082,26.1918,0.8315,0.6706,0.617,0.5901,0.7779,0.8315,1.0461,0.9925,1.2876,1.0193,1.5826,1.5021,1.2876,0.8584,0.9925,1.1803,1.368,1.2071,1.4753,1.6631,2.2532,2.4142,2.5751,2.7092,2.0655,2.1459,1.8777,1.6094,1.2339,1.5021,1.0998,1.9582,0.9657,1.6363,0.5633,0.9925,0.1341,0.3487,0.0536,0.0805,24.088,25.912
103058,Quarna Sopra,Verbano-Cusio-Ossola,514,500,470,480,0.7782,0.1946,0.9728,0.7782,0.9728,0.5837,0.5837,1.5564,0.5837,0.9728,0.1946,1.1673,2.1401,0.9728,1.1673,1.3619,1.1673,1.3619,1.5564,2.1401,2.5292,1.9455,1.9455,2.1401,1.5564,2.1401,2.3346,1.751,1.5564,1.751,1.751,1.9455,1.1673,0.9728,0.1946,1.3619,0.3891,1.1673,0.0,0.0,23.5409,26.6537,0.4,0.6,1.0,0.8,1.2,0.8,0.6,0.6,0.4,1.4,0.2,1.4,1.6,0.2,1.6,1.4,1.2,1.4,1.2,2.0,2.6,1.8,2.6,2.4,1.0,3.4,2.6,1.6,1.8,1.6,1.2,2.0,1.2,1.0,0.6,1.6,0.0,0.8,0.0,0.2,23.0,27.0,0.6383,0.8511,1.0638,0.2128,1.0638,0.8511,0.8511,0.6383,0.6383,1.4894,0.0,1.0638,0.2128,0.6383,2.1277,1.0638,1.0638,1.2766,1.7021,1.7021,1.7021,2.1277,2.9787,2.3404,2.1277,3.1915,1.4894,1.9149,2.3404,1.7021,1.7021,1.7021,1.0638,1.0638,0.8511,1.0638,0.2128,1.0638,0.0,0.2128,23.8298,26.1702,0.625,0.2083,0.625,0.625,1.0417,0.8333,1.25,1.0417,1.0417,0.625,0.2083,1.875,0.0,0.4167,1.0417,0.8333,1.875,1.4583,1.4583,1.4583,1.875,2.0833,2.7083,1.875,2.7083,2.5,1.25,3.3333,2.5,1.6667,1.875,1.6667,0.8333,1.25,0.625,0.8333,0.625,1.0417,0.0,0.2083,24.1667,25.8333
103059,Quarna Sotto,Verbano-Cusio-Ossola,750,752,754,746,0.6667,0.4,0.4,1.3333,0.5333,1.8667,1.4667,0.4,0.6667,0.9333,1.0667,0.9333,0.6667,1.7333,1.3333,0.1333,1.8667,1.2,2.1333,2.4,2.6667,1.4667,2.0,1.6,1.7333,2.5333,2.4,1.3333,2.1333,1.7333,1.4667,0.9333,1.2,1.2,0.8,1.6,0.1333,0.8,0.0,0.1333,25.3333,24.6667,0.7979,0.3989,0.3989,0.9309,0.266,1.9947,1.3298,0.9309,0.9309,0.6649,1.0638,1.0638,0.7979,1.7287,1.0638,0.3989,0.9309,0.6649,2.3936,1.9947,2.6596,2.5266,2.6596,1.7287,1.9947,1.7287,1.1968,2.3936,2.9255,1.8617,1.7287,0.5319,0.9309,1.3298,1.0638,0.9309,0.133,0.6649,0.0,0.266,25.266,24.734,0.6631,0.7958,0.6631,0.3979,0.3979,1.5915,0.6631,1.9894,1.4589,0.3979,0.6631,0.9284,1.7241,1.1936,1.061,1.5915,1.061,0.1326,1.9894,1.3263,2.3873,2.3873,2.5199,2.3873,2.3873,1.4589,1.3263,2.3873,2.3873,1.3263,1.3263,1.8568,1.7241,0.3979,0.9284,0.6631,0.1326,0.9284,0.1326,0.1326,25.5968,24.5358,0.4021,0.5362,0.9383,0.5362,0.4021,1.2064,0.2681,2.0107,1.4745,1.2064,1.2064,0.5362,0.9383,0.9383,1.6086,1.7426,1.4745,0.4021,1.2064,0.9383,2.5469,2.0107,2.5469,2.681,2.681,2.0107,1.8767,1.8767,0.9383,2.5469,2.4129,1.7426,1.2064,0.4021,0.6702,0.8043,0.4021,0.5362,0.0,0.134,25.2011,24.7989
103060,Re,Verbano-Cusio-Ossola,1450,1384,1436,1414,1.0345,0.8276,1.2414,1.3793,0.9655,0.9655,0.8966,0.8966,1.0345,0.8276,0.9655,1.0345,1.3103,1.3793,1.931,1.0345,1.3103,2.3448,1.7931,1.8621,2.5517,1.8621,1.6552,1.7931,1.931,1.7931,1.4483,1.3103,1.3793,1.7931,1.0345,2.0,0.8276,1.2414,0.6897,0.8966,0.1379,0.4138,0.069,0.1379,24.2069,25.7931,1.2283,0.4335,0.7948,1.5173,1.0838,0.8671,0.7948,0.7225,1.0116,1.2283,1.2283,0.9393,1.1561,1.2283,1.6618,1.1561,1.3006,1.6618,1.7341,2.3121,2.5289,1.6618,2.0954,2.0231,2.0954,1.7341,1.5896,1.2283,1.3728,2.0231,0.8671,1.8786,1.0116,1.6618,0.6503,0.7225,0.289,0.3613,0.0,0.1445,24.4942,25.5058,1.1142,0.2786,1.3231,0.8357,1.2535,1.4624,0.9749,1.0446,1.0446,0.9053,0.9749,1.1838,1.1838,1.0446,1.3928,1.532,2.2284,1.0446,1.6713,2.2981,1.8106,2.2284,2.5766,1.9499,1.4624,1.6713,1.8106,1.8106,1.4624,1.2535,1.0446,1.6713,0.6964,1.6713,0.5571,0.9749,0.2786,0.2786,0.0,0.0,24.8607,25.1393,0.7072,0.4243,1.5559,0.495,0.7779,1.6266,1.1315,0.9901,0.7072,0.7779,1.6266,1.2023,1.1315,1.0608,1.273,1.2023,2.0509,1.2023,1.4851,1.6266,1.768,2.546,2.4752,2.0509,1.9802,2.0509,1.768,1.6973,1.4851,1.273,1.2023,1.6973,0.6365,1.5559,0.7072,1.4144,0.2829,0.2122,0.0707,0.0707,24.8232,25.1768
103061,San Bernardino Verbano,Verbano-Cusio-Ossola,2578,2534,2508,2452,0.5818,0.6594,0.9697,1.0861,1.3964,1.1637,0.9697,1.2025,1.2413,1.2413,1.1637,1.0473,1.2801,0.8534,1.4352,1.0473,1.7067,2.3274,2.3662,1.9395,2.7929,2.6765,1.8619,2.3662,2.3274,1.2025,1.5128,1.3189,1.2413,1.2025,0.8922,1.3964,0.6982,0.9697,0.4655,0.931,0.1164,0.2715,0.0,0.0388,25.0194,25.0194,0.4341,0.6709,0.6709,0.6709,1.4207,1.3812,1.0655,0.9866,1.3023,1.1444,1.1444,1.1444,1.0655,0.9471,1.1839,0.9471,1.8153,1.5785,2.0916,2.3283,2.6046,2.131,2.7624,2.9992,2.0126,1.5785,1.7758,1.1839,1.4207,1.4601,0.7893,1.2628,0.7498,1.2234,0.513,0.7498,0.2368,0.4736,0.0,0.0395,25.0592,24.9803,0.6778,0.638,0.5582,0.638,1.0766,1.1164,1.6348,1.1962,0.9171,1.1164,1.4753,0.9569,0.9968,0.9968,1.1563,1.0367,1.6348,1.1164,1.7943,2.3923,2.4322,1.9139,2.8309,2.7113,1.874,2.4322,2.2329,1.236,1.4753,1.4354,1.0766,1.1164,0.6778,1.1962,0.3589,0.8772,0.319,0.5183,0.0399,0.1196,25.2392,24.7608,0.4894,0.4894,0.571,0.571,0.7341,0.938,1.5905,1.4274,1.2643,0.938,1.5498,1.0604,1.3458,0.938,0.8972,1.0196,1.4274,1.1419,1.6313,1.8352,2.2838,2.6917,2.447,1.876,2.6101,3.0179,1.876,1.5498,1.6721,1.3051,1.3458,1.3866,0.6117,1.1827,0.4486,0.8564,0.367,0.367,0.1223,0.1223,25.2855,24.7145
103062,Santa Maria Maggiore,Verbano-Cusio-Ossola,2558,2568,2606,2610,0.7819,0.821,0.821,0.9773,1.1728,0.86,1.0164,0.821,1.3292,0.9773,0.821,1.3292,1.4464,1.4464,1.4073,1.3292,2.0719,1.6419,2.1892,1.9937,2.3456,1.9156,1.8374,1.9937,1.681,1.8765,1.4073,1.8374,1.681,1.681,1.2901,1.3683,0.6255,1.2901,0.5082,0.7819,0.0782,0.43,0.0,0.1173,24.5113,25.4887,0.8178,1.0125,0.9346,0.8567,1.0125,0.8567,1.285,0.8956,1.0903,1.0125,0.9346,1.3629,1.1293,1.285,1.285,1.0903,1.7134,1.6745,2.1807,2.3364,2.2975,1.947,2.1028,2.1417,1.8692,1.7913,1.3629,1.6745,1.7134,2.1028,0.7399,1.285,1.0514,1.285,0.2726,0.8178,0.1168,0.5062,0.0,0.1168,23.9097,26.1293,0.9593,0.8826,0.9593,1.1128,0.8058,1.1128,1.1896,0.921,1.2663,0.921,1.3431,1.1128,0.6907,1.0361,1.2663,1.6117,1.4198,1.4198,1.9186,1.8035,2.0338,1.9954,2.6477,2.4175,1.8803,2.0721,1.7268,1.8419,1.3047,1.7268,1.2279,1.4198,1.0744,1.1128,0.2686,0.9593,0.0767,0.3454,0.0,0.1151,24.0599,25.9401,0.8812,0.8429,0.8429,1.0345,0.9195,1.0345,1.1494,0.9962,1.3793,1.0345,1.2261,1.1877,1.2261,1.1494,1.341,1.1877,1.3793,1.341,1.7241,1.6475,2.1073,2.1456,2.069,2.0307,2.069,2.1456,2.069,1.8008,1.2644,1.5709,1.3793,1.8391,0.613,1.1111,0.7663,0.9195,0.0383,0.3831,0.0,0.0766,24.4444,25.6322
103064,Stresa,Verbano-Cusio-Ossola,9324,9388,9300,9096,0.6435,0.6757,0.858,0.7615,1.0725,0.9867,1.2441,0.9224,1.1476,0.9653,1.0511,1.0296,1.2227,1.0189,1.1798,1.0189,1.5122,1.9734,1.8769,1.8983,2.2415,2.4882,2.0914,1.8983,1.7053,1.8233,1.5122,1.6088,1.5015,1.7589,1.3085,1.7267,0.976,1.716,0.5255,0.9653,0.3003,0.5577,0.0322,0.1502,24.0026,26.0511,0.5113,0.5326,0.9161,0.8308,1.0652,0.8735,1.225,1.0332,1.1611,1.0332,1.0865,1.0013,1.0758,0.8522,1.1184,0.9587,1.3315,1.4806,1.7576,2.3328,2.2262,2.3328,2.2795,2.1304,1.7576,2.0132,1.4593,1.6191,1.6404,1.8534,1.1824,1.5232,1.1398,1.7363,0.6285,1.1611,0.2769,0.6072,0.0533,0.1491,23.8922,26.1611,0.6344,0.5054,0.6774,0.8065,1.0108,0.8817,1.2043,1.0538,1.172,1.0968,1.1505,1.086,0.9677,1.0645,1.2258,1.086,1.1075,1.1075,1.5054,2.172,1.957,2.0323,2.2151,2.7097,2.2151,2.0108,1.6989,1.8387,1.4624,1.5054,1.3333,1.6774,1.043,1.6022,0.7742,1.2581,0.2688,0.5484,0.0968,0.1828,23.7634,26.2903,0.5277,0.5277,0.6157,0.5937,0.9455,1.0224,1.1104,1.0004,1.2533,1.1544,1.2093,1.1653,1.1763,1.0004,1.1544,1.0444,1.1873,1.0664,1.3193,1.5831,1.748,2.4626,2.2318,2.4846,2.2867,2.2427,1.9569,2.0668,1.3852,1.4842,1.5391,1.6821,0.8575,1.3632,0.9015,1.3193,0.3518,0.6157,0.1319,0.2089,23.9116,26.1104
103065,Toceno,Verbano-Cusio-Ossola,1442,1456,1478,1530,1.1789,0.7628,1.3176,1.1096,1.387,0.6935,1.0402,0.7628,1.2483,1.2483,1.5257,1.4563,1.5257,1.595,1.6644,1.1096,1.8724,2.0111,2.0111,1.4563,2.2191,2.7739,2.0111,2.0804,2.1498,1.7337,1.7337,1.3176,1.3176,1.2483,0.8322,1.1096,0.4161,0.5548,0.2774,0.9709,0.0,0.1387,0.0,0.1387,25.7282,24.2718,1.0302,1.0302,1.0989,0.8242,1.2363,1.0989,1.4423,1.0989,0.8242,0.6868,1.717,1.717,1.5797,1.3736,1.0302,1.4423,2.1978,1.1676,1.9918,2.0604,2.0604,2.6786,1.717,1.9918,2.1978,1.8544,1.9231,1.4423,1.9231,1.2363,0.6868,1.0302,0.6868,0.4808,0.206,0.8242,0.0687,0.2747,0.0,0.0687,25.6181,24.3819,0.7442,0.406,1.1502,1.0149,1.4885,1.1502,1.4208,0.7442,1.1502,0.9472,1.1502,1.3532,1.6915,1.2179,1.8268,1.7591,1.5562,1.1502,1.8945,1.9621,2.0974,1.4885,2.0974,2.774,1.9621,1.8945,2.0974,1.8268,1.5562,1.3532,1.4885,1.0825,0.6089,0.9472,0.203,0.3383,0.0,0.406,0.0,0.0,26.184,23.816,0.7843,0.719,0.9804,1.3725,1.3072,0.7843,1.3725,0.9804,1.634,0.915,0.8497,0.7843,1.7647,1.5033,1.4379,1.4379,1.2418,1.4379,1.8954,1.4379,1.9608,2.1569,2.3529,2.549,1.7647,1.8301,2.0261,1.8301,1.8301,1.5033,1.7647,1.1111,0.4575,0.8497,0.4575,0.4575,0.0654,0.3922,0.0,0.0,25.9477,24.0523
103066,Trarego Viggiona,Verbano-Cusio-Ossola,824,816,796,766,0.6068,1.2136,1.5777,0.9709,0.6068,0.8495,1.0922,1.335,0.4854,0.7282,0.7282,0.9709,0.7282,1.335,1.4563,1.335,1.4563,1.9417,2.7913,1.9417,1.8204,2.3058,2.6699,1.5777,1.5777,1.8204,1.5777,1.2136,1.699,1.699,1.4563,1.2136,1.0922,0.9709,0.8495,1.335,0.2427,0.7282,0.0,0.0,24.5146,25.4854,0.4902,0.7353,1.348,0.8578,1.1029,1.1029,1.2255,1.1029,0.8578,0.8578,0.4902,0.9804,0.8578,1.1029,1.2255,1.8382,1.4706,1.2255,2.5735,1.7157,2.2059,2.3284,2.5735,2.2059,2.2059,0.9804,1.2255,1.9608,1.5931,1.7157,1.9608,1.348,0.4902,0.8578,0.9804,0.7353,0.4902,0.7353,0.0,0.2451,25.3676,24.6324,0.3769,0.8794,0.6281,1.005,1.6332,0.7538,0.7538,0.8794,1.1307,1.2563,0.5025,1.2563,0.8794,0.8794,0.8794,0.7538,1.3819,1.6332,2.1357,2.0101,3.7688,2.1357,1.8844,2.7638,2.7638,1.6332,1.3819,1.6332,1.3819,1.1307,1.3819,1.7588,1.3819,0.8794,0.5025,0.7538,0.5025,0.5025,0.0,0.2513,25.2513,24.7487,0.0,0.9138,0.9138,0.5222,1.1749,1.0444,1.436,0.6527,1.5666,1.0444,1.1749,0.7833,0.9138,1.1749,1.0444,1.3055,1.0444,1.5666,1.8277,1.1749,3.1332,2.0888,2.4804,3.1332,2.4804,1.9582,2.2193,1.0444,1.436,1.9582,1.3055,1.5666,1.436,1.0444,0.5222,0.1305,0.3916,0.1305,0.1305,0.1305,26.6319,23.3681
103067,Trasquera,Verbano-Cusio-Ossola,350,348,354,346,0.8571,0.5714,0.2857,1.1429,0.2857,0.8571,0.8571,0.5714,0.8571,0.8571,0.5714,0.5714,0.5714,0.0,1.4286,1.7143,1.7143,2.0,2.8571,2.0,2.8571,2.2857,1.1429,2.2857,2.2857,2.0,2.0,2.2857,2.2857,1.4286,1.1429,2.2857,1.1429,2.0,0.5714,0.2857,0.0,1.1429,0.0,0.0,23.7143,26.2857,0.0,0.2874,0.8621,1.7241,0.0,0.2874,1.1494,1.1494,0.8621,0.5747,0.8621,0.2874,0.2874,0.2874,0.2874,1.7241,2.5862,1.1494,2.8736,3.1609,3.4483,2.0115,1.4368,2.0115,1.7241,1.4368,3.1609,2.5862,1.4368,1.4368,1.1494,2.0115,0.8621,2.5862,0.8621,0.5747,0.2874,0.5747,0.0,0.0,24.1379,25.8621,0.565,0.0,0.565,0.565,0.2825,1.1299,0.0,0.8475,1.1299,0.8475,1.6949,1.4124,0.8475,0.565,0.2825,0.2825,1.4124,2.2599,2.2599,1.6949,3.6723,1.9774,3.1073,2.5424,1.1299,2.5424,2.5424,1.6949,1.6949,1.9774,1.9774,1.6949,0.2825,2.2599,0.565,0.8475,0.565,0.2825,0.0,0.0,24.5763,25.4237,0.578,0.0,0.0,0.289,0.8671,1.1561,0.0,0.289,1.1561,1.1561,0.8671,0.578,1.1561,1.4451,0.289,0.578,2.0231,1.1561,2.3121,1.1561,4.0462,3.1792,2.8902,2.0231,2.3121,2.6012,1.1561,1.7341,2.8902,2.6012,0.8671,1.1561,0.8671,2.0231,0.0,1.4451,0.8671,0.289,0.0,0.0,25.1445,24.8555
103068,Trontano,Verbano-Cusio-Ossola,3342,3266,3296,3334,0.6284,0.7481,0.7481,0.8378,1.1071,1.0772,1.167,0.9276,1.4063,1.526,1.5859,0.9276,0.8977,0.9575,1.2567,1.3465,1.7355,1.3166,1.8253,2.2142,2.304,2.1245,1.8552,2.1245,2.0347,1.7355,1.4063,1.7654,1.7056,1.3465,1.2867,1.6756,1.0174,1.4063,0.4488,0.7481,0.1496,0.3591,0.0299,0.2095,24.5961,25.4339,0.5511,0.9186,0.7348,0.7348,1.2247,1.1329,1.1635,0.8267,1.5003,1.1023,1.4085,1.1635,1.041,0.8879,1.1329,1.1635,1.7146,1.2554,1.8371,2.0208,2.2045,2.2045,2.1433,2.2045,1.9902,1.8371,1.684,1.5615,1.4085,1.684,1.4697,1.3778,0.9492,1.4085,0.6124,1.041,0.2449,0.2756,0.0,0.1837,25.0153,24.9847,0.5158,0.8192,0.8495,0.9102,0.8799,0.9102,1.3046,0.8799,1.3956,0.9709,1.517,1.2743,1.608,1.1529,1.1226,0.9709,1.426,1.3956,1.8811,1.517,1.8507,2.1541,2.3665,2.0024,2.0631,2.1238,1.9114,1.79,1.2743,1.699,1.426,1.2439,1.0012,1.3653,0.6068,1.1529,0.182,0.3944,0.0607,0.0303,25.2427,24.7573,0.5999,0.8098,0.6599,0.8398,0.7798,0.8998,1.1698,1.1698,1.4097,0.8698,1.6797,1.0798,1.7397,1.1698,1.1698,1.0798,1.2298,1.3497,1.7696,1.2897,1.7097,2.0996,2.1896,2.0996,2.1896,2.3395,1.8296,1.7696,1.5897,1.6197,1.2597,1.6197,1.0798,1.2298,0.6299,1.1698,0.18,0.5099,0.06,0.06,24.925,25.075
103069,Valstrona,Verbano-Cusio-Ossola,2438,2380,2310,2222,0.7383,0.6973,1.0254,0.9434,1.2305,1.8048,1.4766,1.1895,1.2305,1.0254,1.0664,0.7793,0.8203,0.9024,1.1075,0.8614,2.338,1.8048,2.1739,1.8048,3.3224,2.6661,2.2149,1.5587,1.8458,1.2305,1.1895,1.3126,1.0254,1.2715,0.9844,1.5587,0.9434,1.6407,0.4922,1.1075,0.1641,0.3281,0.041,0.041,25.4307,24.6103,0.5462,0.6723,1.3445,1.0504,1.1345,1.2605,1.3025,1.6807,1.4286,1.0924,0.8403,0.5462,0.6723,0.9244,1.3025,1.0924,1.6807,1.3445,2.1008,2.0168,3.0672,2.2269,2.6471,2.1849,1.7227,1.5126,1.6387,1.2185,1.0504,1.4286,0.7983,1.0504,1.0504,1.9328,0.5042,1.0924,0.2941,0.4202,0.042,0.084,25.1681,24.8319,0.5628,0.5628,0.9524,0.8225,1.0823,0.9957,1.2554,1.7749,1.4719,1.1688,1.039,0.9957,0.9957,0.8225,0.8658,1.1255,1.3853,1.0823,2.1212,2.0346,2.2511,1.9481,3.3766,2.7706,2.1645,1.6017,1.6883,1.2987,1.2121,1.2121,0.9524,1.2554,0.7792,1.4719,0.6926,1.342,0.1732,0.5628,0.0433,0.0866,25.0649,24.9351,0.6301,0.495,0.5851,0.8101,1.4401,1.1251,1.1701,1.2151,1.3951,1.6202,1.2601,1.0801,0.9001,0.5851,0.7201,0.8551,1.5752,1.2151,1.6652,1.3951,2.1602,2.1602,3.1953,2.3852,2.6103,2.4302,1.7552,1.4851,1.6652,1.1251,1.1251,1.3051,0.5401,1.1251,0.7201,1.4851,0.18,0.7201,0.0,0.09,25.2925,24.7075
103070,Vanzone con San Carlo,Verbano-Cusio-Ossola,762,768,764,794,0.6562,0.3937,0.7874,0.5249,0.5249,1.1811,0.5249,1.706,1.3123,1.1811,1.0499,0.9186,1.4436,1.0499,1.1811,1.0499,1.4436,1.4436,2.231,1.5748,3.0184,1.5748,2.4934,2.3622,1.9685,1.9685,2.4934,1.8373,0.9186,1.0499,1.3123,2.0997,0.9186,1.1811,0.2625,1.8373,0.0,0.3937,0.0,0.1312,24.5407,25.4593,0.651,0.9115,0.9115,0.3906,0.3906,0.7812,0.651,1.4323,1.5625,1.8229,1.0417,0.9115,1.3021,0.651,1.4323,1.0417,1.6927,0.9115,1.8229,1.4323,2.0833,1.9531,2.9948,2.6042,2.2135,2.3438,2.0833,1.6927,1.4323,1.1719,0.651,1.8229,1.4323,1.0417,0.3906,1.0417,0.1302,1.1719,0.0,0.0,24.8698,25.1302,0.5236,0.7853,0.5236,0.7853,0.9162,0.7853,0.5236,1.0471,0.5236,1.5707,1.8325,1.0471,1.4398,1.0471,1.3089,0.7853,1.9634,1.178,1.7016,1.4398,2.2251,1.8325,2.6178,2.0942,2.356,2.356,1.7016,2.0942,2.0942,2.0942,0.6545,0.9162,1.178,1.3089,0.9162,0.9162,0.0,0.5236,0.0,0.3927,25.0,25.0,0.7557,0.7557,0.5038,1.3854,0.8816,1.0076,0.3778,0.6297,0.7557,1.7632,1.3854,1.5113,1.1335,0.6297,1.6373,1.3854,2.1411,1.2594,1.8892,1.0076,2.0151,1.2594,1.7632,2.7708,3.0227,2.3929,1.6373,2.1411,1.3854,2.0151,1.5113,0.8816,0.7557,1.5113,0.5038,0.7557,0.2519,0.3778,0.0,0.2519,24.3073,25.6927
